date,rank,movieCd,movieNm,openDt,audiCnt,audiAcc,salesAmt,salesAcc,scrnCnt,showCnt
2026-05-30,2,20263030,백룸,2026-05-27,132437,278106,1442411690,2998319830,909,2234
2026-05-30,3,20259626,마이클,2026-05-13,58073,1339739,645717010,14896228750,775,1789
2026-05-30,4,20258236,만달로리안과 그로구,2026-05-27,33808,88479,429094260,1077375920,687,1445
2026-05-30,5,20263512,이상한 과자 가게 전천당,2026-05-29,24240,32870,229950070,309961220,516,866
2026-05-30,6,20259773,슈퍼 마리오 갤럭시,2026-04-29,12164,1593343,121608290,15469276670,393,539
2026-05-30,7,20248252,와일드 씽,2026-06-03,4963,16257,45752760,153745760,52,60
2026-05-30,8,20259791,악마는 프라다를 입는다 2,2026-04-29,4223,1581903,46850140,16027063870,163,198
2026-05-30,9,20263344,너바나 더 밴드 : 전설적 밴드 ‘너바나’와는 별 관련 없는 ‘너바나 더 밴드’의 콤비 맷과 제이. 어느 날 공연을 위해 타임머신을 만드는 황당한 작전을 세우고 처음 만났던 17년 전으로 돌,2026-05-20,4201,41943,48306150,482046100,132,153
2026-05-30,10,20263222,극장판 호빵맨: 세균맨과 그림책의 루룬,2026-05-23,4012,25460,32217200,217643800,166,216
2026-05-31,1,20252402,군체,2026-05-21,365458,3474925,3743279750,37469140110,1950,7981
2026-05-31,2,20263030,백룸,2026-05-27,112952,391058,1207138430,4205458260,1014,2423
2026-05-31,3,20259626,마이클,2026-05-13,55194,1394933,595519380,15491748130,757,1686
2026-05-31,4,20258236,만달로리안과 그로구,2026-05-27,28241,116720,346068670,1423444590,680,1326
2026-05-31,5,20263512,이상한 과자 가게 전천당,2026-05-29,27551,60421,255206580,565167800,515,830
2026-05-31,6,20259773,슈퍼 마리오 갤럭시,2026-04-29,12984,1606327,127807430,15597084100,365,493
2026-05-31,7,20263222,극장판 호빵맨: 세균맨과 그림책의 루룬,2026-05-23,4876,30336,35612550,253256350,181,230
2026-05-31,8,20263344,너바나 더 밴드 : 전설적 밴드 ‘너바나’와는 별 관련 없는 ‘너바나 더 밴드’의 콤비 맷과 제이. 어느 날 공연을 위해 타임머신을 만드는 황당한 작전을 세우고 처음 만났던 17년 전으로 돌,2026-05-20,3730,45673,41761450,523807550,130,149
2026-05-31,9,20248252,와일드 씽,2026-06-03,3724,19981,34592150,188337910,50,57
2026-05-31,10,20259791,악마는 프라다를 입는다 2,2026-04-29,3502,1585405,37310900,16064374770,148,181
2026-06-01,1,20252402,군체,2026-05-21,101982,3576907,1001853570,38470993680,1732,6914
2026-06-01,2,20263030,백룸,2026-05-27,28523,419581,297731370,4503189630,762,2138
2026-06-01,3,20259626,마이클,2026-05-13,14792,1409725,144152970,15635901100,660,1536
2026-06-01,4,20258236,만달로리안과 그로구,2026-05-27,8136,124856,95106040,1518550630,598,1167
2026-06-01,5,20259791,악마는 프라다를 입는다 2,2026-04-29,2098,1587503,20968700,16085343470,207,262
2026-06-01,6,20263512,이상한 과자 가게 전천당,2026-05-29,2039,62460,17079100,582246900,344,449
2026-06-01,7,20263344,너바나 더 밴드 : 전설적 밴드 ‘너바나’와는 별 관련 없는 ‘너바나 더 밴드’의 콤비 맷과 제이. 어느 날 공연을 위해 타임머신을 만드는 황당한 작전을 세우고 처음 만났던 17년 전으로 돌,2026-05-20,1473,47146,14826800,538634350,127,154
2026-06-01,8,20262975,신극장판 은혼: 요시와라 대염상,2026-05-20,950,66009,10055100,743758500,121,133
2026-06-01,9,20261782,프로젝트 헤일메리,2026-03-18,921,2894974,9407150,32834535140,98,109
2026-06-01,10,20242837,왕과 사는 남자,2026-02-04,893,16889947,6944200,163024866730,53,60
2026-06-02,1,20252402,군체,2026-05-21,135387,3712294,1317421020,39788414700,1811,7383
2026-06-02,2,20263030,백룸,2026-05-27,39057,458638,399877380,4903067010,841,2349
2026-06-02,3,20259626,마이클,2026-05-13,21071,1430796,205796710,15841697810,694,1653
2026-06-02,4,20258236,만달로리안과 그로구,2026-05-27,13751,138607,151445420,1669996050,641,1267
2026-06-02,5,20261766,상자 속의 양,2026-06-10,5023,10431,45207000,93879000,28,28
2026-06-02,6,20263512,이상한 과자 가게 전천당,2026-05-29,3005,65465,24879540,607126440,354,478
2026-06-02,7,20259791,악마는 프라다를 입는다 2,2026-04-29,2797,1590300,27144850,16112488320,226,281
2026-06-02,8,20263344,너바나 더 밴드 : 전설적 밴드 ‘너바나’와는 별 관련 없는 ‘너바나 더 밴드’의 콤비 맷과 제이. 어느 날 공연을 위해 타임머신을 만드는 황당한 작전을 세우고 처음 만났던 17년 전으로 돌,2026-05-20,2386,49532,26022750,564657100,133,159
2026-06-02,9,20261782,프로젝트 헤일메리,2026-03-18,1804,2896778,17916550,32852451690,105,121
2026-06-02,10,20242837,왕과 사는 남자,2026-02-04,1191,16891138,9564150,163034430880,58,69
2026-06-03,1,20252402,군체,2026-05-21,331471,4043765,3341082720,43129497420,1516,5783
2026-06-03,2,20248252,와일드 씽,2026-06-03,160756,182077,1547446960,1747844870,1351,5470
2026-06-03,3,20263030,백룸,2026-05-27,114102,572740,1189241000,6092308010,872,2302
2026-06-03,4,20259626,마이클,2026-05-13,37148,1467944,384637210,16226335020,524,788
2026-06-03,5,20263512,이상한 과자 가게 전천당,2026-05-29,30346,95811,274439010,881565450,531,714
2026-06-03,6,20258236,만달로리안과 그로구,2026-05-27,17876,156483,230458320,1900454370,308,437
2026-06-03,7,20263761,플레이브 아시아 투어 [대쉬: 퀀텀 리프] 앙코르 인 시네마,2026-06-03,11499,11571,264470000,266126000,62,112
2026-06-03,8,20259773,슈퍼 마리오 갤럭시,2026-04-29,11396,1618765,111860290,15717653990,196,217
2026-06-03,9,20263272,돌핀보이: 푸른 바다의 수호자,2026-06-03,5419,5634,48894050,50950050,222,242
2026-06-03,10,20262975,신극장판 은혼: 요시와라 대염상,2026-05-20,3475,70388,35994570,789225800,60,68
2026-06-04,1,20252402,군체,2026-05-21,79915,4123680,796309120,43925806540,1419,5284
2026-06-04,2,20248252,와일드 씽,2026-06-03,40464,222541,371313110,2119157980,1253,4715
2026-06-04,3,20263030,백룸,2026-05-27,27071,599811,278092200,6370400210,775,1991
2026-06-04,4,20259626,마이클,2026-05-13,8681,1476625,84382320,16310717340,517,784
2026-06-04,5,20258236,만달로리안과 그로구,2026-05-27,4174,160657,38527540,1938981910,284,363
2026-06-04,6,20040734,노트북,2004-11-26,3279,830924,36310600,6393779290,77,142
2026-06-04,7,20263761,플레이브 아시아 투어 [대쉬: 퀀텀 리프] 앙코르 인 시네마,2026-06-03,3244,14815,74612000,340738000,62,110
2026-06-04,8,20263512,이상한 과자 가게 전천당,2026-05-29,1897,97708,14818660,896384110,267,301
2026-06-04,9,20263344,너바나 더 밴드 : 전설적 밴드 ‘너바나’와는 별 관련 없는 ‘너바나 더 밴드’의 콤비 맷과 제이. 어느 날 공연을 위해 타임머신을 만드는 황당한 작전을 세우고 처음 만났던 17년 전으로 돌,2026-05-20,1237,53803,11874850,607585100,81,90
2026-06-04,10,20258837,뒷자리에 태워줘,2026-05-27,1205,15323,7614850,145393550,70,70
2026-06-05,1,20252402,군체,2026-05-21,117728,4241408,1224944030,45150750570,1518,5810
2026-06-05,2,20248252,와일드 씽,2026-06-03,60413,282954,582031730,2701189710,1211,4731
2026-06-05,3,20263030,백룸,2026-05-27,38942,638753,421418940,6791819150,821,2294
2026-06-05,4,20259626,마이클,2026-05-13,11048,1487673,114114700,16424832040,528,789
2026-06-05,5,20263941,마스터즈 오브 유니버스,2026-06-05,4615,4741,39104100,40238100,214,281
2026-06-05,6,20258236,만달로리안과 그로구,2026-05-27,4480,165137,46304490,1985286400,297,385
2026-06-05,7,20040734,노트북,2004-11-26,3156,834080,36857950,6430637240,86,145
2026-06-05,8,20263761,플레이브 아시아 투어 [대쉬: 퀀텀 리프] 앙코르 인 시네마,2026-06-03,2337,17152,53751000,394489000,62,108
2026-06-05,9,20263512,이상한 과자 가게 전천당,2026-05-29,1696,99404,14347750,910731860,273,307
2026-06-05,10,20263344,너바나 더 밴드 : 전설적 밴드 ‘너바나’와는 별 관련 없는 ‘너바나 더 밴드’의 콤비 맷과 제이. 어느 날 공연을 위해 타임머신을 만드는 황당한 작전을 세우고 처음 만났던 17년 전으로 돌,2026-05-20,1450,55253,14778250,622363350,80,88
2026-06-06,1,20252402,군체,2026-05-21,281917,4523325,2892689760,48043440330,1614,6470
2026-06-06,2,20248252,와일드 씽,2026-06-03,149033,431987,1476114300,4177304010,1164,4565
2026-06-06,3,20263030,백룸,2026-05-27,93068,731821,986139400,7777958550,908,2680
2026-06-06,4,20259626,마이클,2026-05-13,28968,1516641,304925010,16729757050,550,848
2026-06-06,5,20263512,이상한 과자 가게 전천당,2026-05-29,19011,118415,170455630,1081187490,537,809
2026-06-06,6,20258236,만달로리안과 그로구,2026-05-27,14861,179998,200435290,2185721690,311,456
2026-06-06,7,20259773,슈퍼 마리오 갤럭시,2026-04-29,5551,1624970,54862900,15777119290,189,212
2026-06-06,8,20263761,플레이브 아시아 투어 [대쉬: 퀀텀 리프] 앙코르 인 시네마,2026-06-03,3400,20552,78193000,472682000,62,108
2026-06-06,9,20263272,돌핀보이: 푸른 바다의 수호자,2026-06-03,3273,10502,29045450,92902150,215,226
2026-06-06,10,20263941,마스터즈 오브 유니버스,2026-06-05,3170,7911,28721370,68959470,210,248
2026-06-07,1,20252402,군체,2026-05-21,204211,4727536,2094426990,50137867320,1598,6170
2026-06-07,2,20248252,와일드 씽,2026-06-03,111725,543712,1106637280,5283941290,1161,4304
2026-06-07,3,20263030,백룸,2026-05-27,67802,799623,720664040,8498622590,884,2500
2026-06-07,4,20259626,마이클,2026-05-13,23504,1540145,247022640,16976779690,554,834
2026-06-07,5,20263512,이상한 과자 가게 전천당,2026-05-29,18402,136817,164903040,1246090530,521,790
2026-06-07,6,20258236,만달로리안과 그로구,2026-05-27,11841,191839,155230350,2340952040,308,448
2026-06-07,7,20259773,슈퍼 마리오 갤럭시,2026-04-29,5566,1630536,55020060,15832139350,180,200
2026-06-07,8,20263272,돌핀보이: 푸른 바다의 수호자,2026-06-03,3115,13617,28062900,120965050,211,223
2026-06-07,9,20040734,노트북,2004-11-26,3037,839431,38720000,6496294590,72,83
2026-06-07,10,20263941,마스터즈 오브 유니버스,2026-06-05,2412,10323,21591870,90551340,195,232
2026-06-08,1,20252402,군체,2026-05-21,52032,4779568,524659440,50662526760,1386,5260
2026-06-08,2,20248252,와일드 씽,2026-06-03,31702,575414,297263190,5581204480,1026,3774
2026-06-08,3,20263030,백룸,2026-05-27,17838,817461,186738060,8685360650,720,2087
2026-06-08,4,20259626,마이클,2026-05-13,6224,1546369,61120300,17037899990,492,770
2026-06-08,5,20258236,만달로리안과 그로구,2026-05-27,1956,193795,20340550,2361292590,232,302
2026-06-08,6,20263941,마스터즈 오브 유니버스,2026-06-05,1304,11627,11183050,101734390,185,210
2026-06-08,7,20040734,노트북,2004-11-26,1170,840601,13044700,6509339290,76,118
2026-06-08,8,20248484,신사: 악귀의 속삭임,2026-06-17,1114,1114,10676000,10676000,4,5
2026-06-08,9,20263344,너바나 더 밴드 : 전설적 밴드 ‘너바나’와는 별 관련 없는 ‘너바나 더 밴드’의 콤비 맷과 제이. 어느 날 공연을 위해 타임머신을 만드는 황당한 작전을 세우고 처음 만났던 17년 전으로 돌,2026-05-20,1023,61705,10054450,690657550,70,84
2026-06-08,10,20263512,이상한 과자 가게 전천당,2026-05-29,813,137630,6910150,1253000680,206,234
2026-06-09,1,20252402,군체,2026-05-21,44402,4823970,446723550,51109250310,1412,5188
2026-06-09,2,20248252,와일드 씽,2026-06-03,30279,605693,282266420,5863470900,1050,3729
2026-06-09,3,20263030,백룸,2026-05-27,16153,833614,168838540,8854199190,739,2049
2026-06-09,4,20259626,마이클,2026-05-13,6737,1553106,67274370,17105174360,516,798
2026-06-09,5,20258236,만달로리안과 그로구,2026-05-27,2372,196167,23745470,2385038060,263,334
2026-06-09,6,20263941,마스터즈 오브 유니버스,2026-06-05,1341,12968,11334050,113068440,196,221
2026-06-09,7,20040734,노트북,2004-11-26,1319,841920,14705000,6524044290,76,120
2026-06-09,8,20263262,맘보 점보,2026-06-03,1166,6125,8259500,54050850,34,34
2026-06-09,9,20263512,이상한 과자 가게 전천당,2026-05-29,1107,138737,8904650,1261905330,217,237
2026-06-09,10,20263344,너바나 더 밴드 : 전설적 밴드 ‘너바나’와는 별 관련 없는 ‘너바나 더 밴드’의 콤비 맷과 제이. 어느 날 공연을 위해 타임머신을 만드는 황당한 작전을 세우고 처음 만났던 17년 전으로 돌,2026-05-20,865,62570,8527400,699184950,75,89
2026-06-10,1,20250655,디스클로저 데이,2026-06-10,56083,56930,583986980,596601980,1072,2962
2026-06-10,2,20252402,군체,2026-05-21,47224,4871194,436806660,51546056970,1227,4223
2026-06-10,3,20248252,와일드 씽,2026-06-03,32253,637946,282672990,6146143890,910,2754
2026-06-10,4,20263030,백룸,2026-05-27,17742,851356,169899810,9024099000,732,1668
2026-06-10,5,20261766,상자 속의 양,2026-06-10,8751,20229,75124700,182805500,456,745
2026-06-10,6,20259626,마이클,2026-05-13,4336,1557442,41377090,17146551450,363,471
2026-06-10,7,20263761,플레이브 아시아 투어 [대쉬: 퀀텀 리프] 앙코르 인 시네마,2026-06-03,3932,28218,90436000,649000000,64,123
2026-06-10,8,20163018,싱 스트리트,2016-05-19,3089,578687,25440600,4600534872,137,162
2026-06-10,9,20264226,쏜애플 '나의 세기' 익스텐디드 플레이 필름,,2000,2000,24000000,24000000,29,60
2026-06-10,10,20258236,만달로리안과 그로구,2026-05-27,1797,197964,17566790,2402604850,123,154
2026-06-11,1,20252402,군체,2026-05-21,40619,4911813,403511460,51949568430,1210,4225
2026-06-11,2,20248252,와일드 씽,2026-06-03,26678,664624,248136770,6394280660,887,2689
2026-06-11,3,20250655,디스클로저 데이,2026-06-10,25356,82286,269092210,865694190,1014,2756
2026-06-11,4,20263030,백룸,2026-05-27,15969,867325,167785510,9191884510,710,1656
2026-06-11,5,20261766,상자 속의 양,2026-06-10,5676,25905,49555410,232360910,433,724
2026-06-11,6,20259626,마이클,2026-05-13,4530,1561972,45527630,17192079080,372,504
2026-06-11,7,20163018,싱 스트리트,2016-05-19,2472,581159,21175000,4621709872,123,158
2026-06-11,8,20258236,만달로리안과 그로구,2026-05-27,1742,199706,18980200,2421585050,122,177
2026-06-11,9,20258725,순례자들은 왜 돌아오지 않는가,2026-06-03,1573,9645,11305500,72337650,45,47
2026-06-11,10,20259781,토이 스토리 5,2026-06-17,1537,1537,23817000,23817000,2,3
2026-06-12,1,20252402,군체,2026-05-21,54064,4965877,567820930,52517389360,1257,4410
2026-06-12,2,20248252,와일드 씽,2026-06-03,36326,700950,360056200,6754336860,964,2964
2026-06-12,3,20250655,디스클로저 데이,2026-06-10,27363,109649,307814030,1173508220,1016,2832
2026-06-12,4,20263030,백룸,2026-05-27,21808,889133,242156280,9434040790,748,1757
2026-06-12,5,20261766,상자 속의 양,2026-06-10,4654,30559,42813580,275174490,440,711
2026-06-12,6,20259626,마이클,2026-05-13,4417,1566389,46349000,17238428080,342,477
2026-06-12,7,20258236,만달로리안과 그로구,2026-05-27,2564,202270,30573880,2452158930,143,206
2026-06-12,8,20163018,싱 스트리트,2016-05-19,1792,582951,17753850,4639463722,120,146
2026-06-12,9,20263344,너바나 더 밴드 : 전설적 밴드 ‘너바나’와는 별 관련 없는 ‘너바나 더 밴드’의 콤비 맷과 제이. 어느 날 공연을 위해 타임머신을 만드는 황당한 작전을 세우고 처음 만났던 17년 전으로 돌,2026-05-20,1354,65804,16994050,734898850,60,63
2026-06-12,10,20040734,노트북,2004-11-26,956,844348,11485100,6551498190,36,48
2026-06-13,1,20252402,군체,2026-05-21,132016,5097893,1363114990,53880504350,1331,4922
2026-06-13,2,20248252,와일드 씽,2026-06-03,92187,793137,929136430,7683473290,1112,3748
2026-06-13,3,20250655,디스클로저 데이,2026-06-10,49791,159440,558180140,1731688360,925,2753
2026-06-13,4,20263030,백룸,2026-05-27,48817,937950,528292790,9962333580,767,1989
2026-06-13,5,20259626,마이클,2026-05-13,11558,1577947,128981260,17367409340,395,589
2026-06-13,6,20263512,이상한 과자 가게 전천당,2026-05-29,8253,149356,75751000,1357158680,425,582
2026-06-13,7,20261766,상자 속의 양,2026-06-10,6090,36649,58393230,333567720,444,606
2026-06-13,8,20258236,만달로리안과 그로구,2026-05-27,5642,207912,65204930,2517363860,154,238
2026-06-13,9,20163018,싱 스트리트,2016-05-19,3602,586553,36927150,4676390872,113,143
2026-06-13,10,20259773,슈퍼 마리오 갤럭시,2026-04-29,1935,1633044,19795500,15857256250,93,112
2026-06-14,1,20252402,군체,2026-05-21,114961,5212854,1194307160,55074811510,1322,4751
2026-06-14,2,20248252,와일드 씽,2026-06-03,76586,869723,753951860,8437425150,1105,3577
2026-06-14,3,20263030,백룸,2026-05-27,38107,976057,410464720,10372798300,776,1894
2026-06-14,4,20250655,디스클로저 데이,2026-06-10,35230,194670,391290760,2122979120,887,2458
2026-06-14,5,20259626,마이클,2026-05-13,11088,1589035,119952020,17487361360,401,571
2026-06-14,6,20263512,이상한 과자 가게 전천당,2026-05-29,9807,159163,89187310,1446345990,405,555
2026-06-14,7,20264331,디어 마이 히어로,,5500,5500,27500000,27500000,120,328
2026-06-14,8,20261766,상자 속의 양,2026-06-10,5104,41753,48405860,381973580,418,553
2026-06-14,9,20258236,만달로리안과 그로구,2026-05-27,4763,212675,54168910,2571532770,153,220
2026-06-14,10,20163018,싱 스트리트,2016-05-19,2887,589440,30755600,4707146472,115,135
2026-06-15,1,20252402,군체,2026-05-21,33836,5246690,337376130,55412187640,1131,4040
2026-06-15,2,20248252,와일드 씽,2026-06-03,23666,893389,225892920,8663318070,893,2974
2026-06-15,3,20263030,백룸,2026-05-27,11897,987954,127343160,10500141460,639,1516
2026-06-15,4,20250655,디스클로저 데이,2026-06-10,10366,205036,111210200,2234189320,766,2050
2026-06-15,5,20259626,마이클,2026-05-13,3201,1592236,32892280,17520253640,357,501
2026-06-15,6,20242402,눈동자,2026-06-24,2879,3102,28179000,30186000,13,13
2026-06-15,7,20261766,상자 속의 양,2026-06-10,2293,44046,20988620,402962200,368,521
